ip_address,username,failed_attempts,successful_attempts,time_window,label
192.168.58.54,test,1,1,5,0
192.168.102.253,user,3,0,10,0
192.168.15.41,user,3,0,30,0
192.168.199.234,guest,103,0,10,1
192.168.198.27,test,0,1,30,0
192.168.133.119,user,1,0,1,0
192.168.60.21,admin,2,1,1,0
192.168.90.131,admin,3,1,5,0
192.168.99.152,guest,2,0,30,0
192.168.192.14,user,21,0,5,1
192.168.3.242,admin,0,1,10,0
192.168.143.6,user,1,0,30,0
192.168.225.136,test,0,0,5,0
192.168.187.38,admin,37,0,10,1
192.168.164.137,guest,173,0,10,1
192.168.158.9,guest,3,1,1,0
192.168.85.252,test,0,0,30,0
192.168.247.44,user,99,0,30,1
192.168.225.90,user,117,0,10,1
192.168.57.198,admin,1,1,1,0
192.168.254.246,guest,163,0,1,1
192.168.249.123,guest,1,0,30,0
192.168.190.41,test,1,0,5,0
192.168.109.211,guest,3,0,10,0
192.168.30.247,test,1,0,10,0
192.168.220.95,admin,1,1,30,0
192.168.217.134,guest,1,0,30,0
192.168.194.172,user,24,0,5,1
192.168.143.86,user,1,0,5,0
192.168.41.17,guest,2,0,10,0
192.168.151.68,test,0,1,5,0
192.168.91.236,user,1,1,30,0
192.168.213.226,admin,0,0,30,0
192.168.125.201,guest,105,0,1,1
192.168.34.175,admin,179,0,30,1
192.168.182.168,test,3,1,30,0
192.168.52.92,admin,0,0,1,0
192.168.26.17,test,0,1,1,0
192.168.186.148,guest,1,1,5,0
192.168.66.32,guest,1,0,30,0
192.168.214.175,guest,3,0,10,0
192.168.74.250,admin,2,0,1,0
192.168.109.95,admin,1,0,1,0
192.168.250.151,admin,31,0,5,1
192.168.83.91,guest,0,1,1,0
192.168.100.191,test,2,0,5,0
192.168.150.14,user,1,1,10,0
192.168.205.69,admin,3,0,5,0
192.168.103.32,test,122,0,1,1
192.168.167.140,test,3,0,1,0
192.168.4.129,test,2,0,1,0
192.168.186.84,test,0,0,30,0
192.168.232.28,test,1,1,5,0
192.168.229.242,admin,151,0,5,1
192.168.117.5,admin,1,0,5,0
192.168.210.48,guest,0,0,10,0
192.168.78.73,user,139,0,5,1
192.168.94.12,user,186,0,1,1
192.168.43.51,guest,3,0,5,0
192.168.136.198,test,3,0,5,0
192.168.36.145,test,0,1,10,0
192.168.171.76,admin,0,1,10,0
192.168.75.201,guest,0,0,30,0
192.168.146.239,guest,3,1,5,0
192.168.164.19,test,43,0,10,1
192.168.235.120,guest,1,0,1,0
192.168.252.247,admin,131,0,1,1
192.168.61.182,admin,1,0,1,0
192.168.77.135,guest,2,1,30,0
192.168.229.1,admin,94,0,1,1
192.168.182.251,test,199,0,5,1
192.168.145.57,user,196,0,30,1
192.168.22.74,guest,0,1,1,0
192.168.241.139,test,71,0,10,1
192.168.128.83,user,195,0,1,1
192.168.25.41,user,1,1,10,0
192.168.80.245,test,2,1,10,0
192.168.4.62,test,35,0,5,1
192.168.189.196,guest,0,1,5,0
192.168.152.194,admin,3,1,30,0
192.168.248.105,guest,2,0,5,0
192.168.236.93,admin,0,0,10,0
192.168.198.98,test,3,1,10,0
192.168.193.163,test,2,1,5,0
192.168.72.253,user,0,0,5,0
192.168.101.207,user,1,1,30,0
192.168.242.89,user,1,1,5,0
192.168.250.26,admin,2,1,10,0
192.168.96.55,test,1,0,30,0
192.168.232.51,user,0,0,5,0
192.168.187.169,test,1,0,10,0
192.168.28.48,user,3,0,30,0
192.168.94.14,test,3,1,5,0
192.168.190.253,user,32,0,1,1
192.168.238.238,guest,2,0,5,0
192.168.108.74,user,0,1,1,0
192.168.147.24,admin,1,1,10,0
192.168.43.14,guest,0,1,5,0
192.168.235.226,user,0,1,5,0
192.168.106.84,guest,3,0,10,0
192.168.33.9,test,1,1,5,0
192.168.240.86,admin,1,0,10,0
192.168.114.75,user,0,0,10,0
192.168.151.92,admin,28,0,10,1
192.168.126.233,user,172,0,10,1
192.168.3.100,user,1,1,1,0
192.168.208.94,admin,1,1,30,0
192.168.222.249,test,0,0,10,0
192.168.211.89,test,153,0,30,1
192.168.37.179,admin,3,0,30,0
192.168.255.158,guest,0,0,10,0
192.168.175.136,guest,3,1,30,0
192.168.107.5,user,3,0,5,0
192.168.71.137,user,0,1,5,0
192.168.163.171,test,128,0,30,1
192.168.118.18,admin,3,1,5,0
192.168.103.204,user,127,0,5,1
192.168.38.222,admin,0,0,30,0
192.168.60.217,guest,1,1,30,0
192.168.122.234,test,115,0,10,1
192.168.149.71,test,1,0,5,0
192.168.53.39,test,1,0,30,0
192.168.51.110,admin,28,0,10,1
192.168.31.40,admin,0,0,10,0
192.168.208.78,admin,2,0,30,0
192.168.142.191,test,132,0,30,1
192.168.73.89,admin,0,0,30,0
192.168.166.225,guest,1,0,10,0
192.168.27.34,admin,0,1,5,0
192.168.244.15,user,2,0,10,0
192.168.158.54,test,3,0,5,0
192.168.7.168,test,191,0,30,1
192.168.150.155,admin,2,0,5,0
192.168.98.99,guest,3,1,1,0
192.168.51.64,user,3,1,30,0
192.168.2.168,user,90,0,10,1
192.168.229.33,user,189,0,30,1
192.168.59.122,user,0,1,30,0
192.168.128.25,admin,81,0,1,1
192.168.222.29,guest,77,0,1,1
192.168.233.231,guest,3,1,30,0
192.168.196.224,admin,2,1,30,0
192.168.182.107,guest,150,0,1,1
192.168.132.45,admin,105,0,30,1
192.168.146.200,test,0,1,30,0
192.168.103.62,user,70,0,10,1
192.168.216.21,test,3,1,30,0
192.168.154.54,user,2,1,1,0
192.168.72.238,user,1,1,10,0
192.168.78.105,user,157,0,30,1
192.168.39.14,admin,0,0,10,0
192.168.169.201,admin,0,0,30,0
192.168.227.24,test,0,1,10,0
192.168.249.213,guest,133,0,1,1
192.168.152.42,guest,3,0,10,0
192.168.157.204,user,3,0,5,0
192.168.179.19,guest,1,0,1,0
192.168.62.242,admin,2,0,10,0
192.168.134.196,admin,0,0,10,0
192.168.198.128,user,2,1,5,0
192.168.232.191,guest,1,1,1,0
192.168.25.60,user,167,0,10,1
192.168.195.167,guest,3,1,10,0
192.168.39.220,test,153,0,10,1
192.168.206.23,test,0,1,1,0
192.168.82.233,guest,2,1,1,0
192.168.71.241,admin,0,0,30,0
192.168.218.37,guest,1,1,10,0
192.168.172.250,user,2,1,5,0
192.168.246.236,guest,0,1,10,0
192.168.2.177,user,126,0,5,1
192.168.50.215,user,0,1,1,0
192.168.136.188,test,117,0,1,1
192.168.199.51,test,0,0,10,0
192.168.234.143,test,0,1,5,0
192.168.15.110,test,3,0,30,0
192.168.137.26,guest,3,0,10,0
192.168.162.209,admin,1,1,30,0
192.168.69.2,test,154,0,30,1
192.168.126.71,guest,2,0,30,0
192.168.245.10,guest,0,0,1,0
192.168.88.60,test,141,0,10,1
192.168.37.118,admin,20,0,5,1
192.168.42.44,guest,3,1,10,0
192.168.120.127,guest,46,0,5,1
192.168.84.244,test,179,0,1,1
192.168.51.86,guest,32,0,30,1
192.168.90.182,user,181,0,30,1
192.168.250.228,test,1,0,10,0
192.168.188.185,admin,137,0,5,1
192.168.177.100,test,1,0,1,0
192.168.186.219,test,3,1,5,0
192.168.249.226,test,1,0,1,0
192.168.99.8,test,1,1,10,0
192.168.98.150,user,0,0,10,0
192.168.154.103,user,65,0,10,1
192.168.113.30,user,1,0,10,0
192.168.46.143,guest,3,0,30,0
192.168.62.168,test,2,1,5,0
192.168.199.157,user,3,1,5,0
192.168.33.186,user,0,0,1,0
192.168.35.39,test,45,0,30,1
192.168.187.89,test,3,0,1,0
192.168.94.202,user,3,0,5,0
192.168.212.28,guest,2,0,1,0
192.168.92.233,guest,124,0,1,1
192.168.133.232,admin,0,1,10,0
192.168.52.187,test,3,1,1,0
192.168.173.31,test,0,1,10,0
192.168.240.136,user,23,0,1,1
192.168.254.100,user,3,1,10,0
192.168.133.220,test,97,0,10,1
192.168.253.188,guest,0,0,10,0
192.168.205.33,guest,163,0,10,1
192.168.167.254,admin,2,1,30,0
192.168.216.169,test,130,0,10,1
192.168.117.35,user,1,1,1,0
192.168.158.110,user,39,0,5,1
192.168.22.23,admin,2,0,1,0
192.168.161.174,user,54,0,5,1
192.168.47.151,guest,0,0,10,0
192.168.131.14,user,1,0,30,0
192.168.241.34,guest,3,1,10,0
192.168.102.224,user,2,1,10,0
192.168.99.176,admin,2,1,1,0
192.168.129.82,test,105,0,30,1
192.168.212.63,admin,2,0,30,0
192.168.180.66,guest,1,1,5,0
192.168.209.9,test,3,1,5,0
192.168.66.141,test,177,0,30,1
192.168.146.74,guest,182,0,5,1
192.168.12.196,test,0,1,5,0
192.168.132.213,guest,125,0,30,1
192.168.132.121,test,130,0,1,1
192.168.185.54,admin,2,0,1,0
192.168.206.222,admin,0,0,5,0
192.168.177.83,admin,3,1,1,0
192.168.212.179,test,1,0,1,0
192.168.10.2,guest,0,0,5,0
192.168.87.237,admin,0,1,10,0
192.168.151.141,guest,0,0,30,0
192.168.155.119,user,154,0,30,1
192.168.76.89,guest,1,0,5,0
192.168.39.21,admin,1,1,5,0
192.168.140.214,user,1,1,10,0
192.168.125.28,user,0,1,30,0
192.168.56.31,guest,0,1,5,0
192.168.237.53,test,1,1,1,0
192.168.145.233,user,3,0,5,0
192.168.6.82,admin,73,0,30,1
192.168.71.200,user,81,0,10,1
192.168.96.71,user,2,1,10,0
192.168.32.212,guest,1,1,5,0
192.168.107.96,admin,0,1,1,0
192.168.52.253,admin,1,0,10,0
192.168.50.10,test,2,1,10,0
192.168.122.2,admin,1,1,5,0
192.168.12.94,test,1,1,1,0
192.168.12.114,admin,0,0,10,0
192.168.134.104,test,0,0,10,0
192.168.61.65,test,0,1,5,0
192.168.139.126,user,162,0,30,1
192.168.136.133,admin,38,0,30,1
192.168.72.245,guest,0,1,30,0
192.168.89.155,admin,2,1,30,0
192.168.206.181,user,3,1,30,0
192.168.183.151,guest,173,0,5,1
192.168.194.65,test,2,1,1,0
192.168.247.192,guest,1,0,5,0
192.168.45.45,user,0,1,10,0
192.168.85.64,user,1,1,30,0
192.168.197.61,admin,112,0,30,1
192.168.96.13,test,2,0,30,0
192.168.125.109,user,0,0,10,0
192.168.57.58,test,0,1,10,0
192.168.221.128,user,2,1,5,0
192.168.39.63,admin,0,1,30,0
192.168.247.92,admin,0,0,1,0
192.168.247.43,guest,106,0,10,1
192.168.45.77,test,2,1,10,0
192.168.53.166,guest,1,0,10,0
192.168.211.239,guest,3,0,30,0
192.168.36.13,guest,3,1,5,0
192.168.103.28,admin,198,0,30,1
192.168.82.168,guest,2,1,30,0
192.168.144.39,test,1,0,1,0
192.168.190.119,test,194,0,30,1
192.168.154.243,guest,2,0,1,0
192.168.121.72,user,2,0,5,0
192.168.26.105,test,37,0,1,1
192.168.111.196,admin,1,0,30,0
192.168.92.1,user,2,1,5,0
192.168.11.10,guest,63,0,5,1
192.168.127.122,test,0,1,5,0
192.168.142.197,admin,3,0,1,0
192.168.247.22,guest,3,0,5,0
192.168.72.24,guest,3,1,30,0
192.168.81.81,admin,1,1,30,0
192.168.191.29,user,2,0,30,0
192.168.22.161,user,2,0,30,0
192.168.89.158,admin,169,0,5,1
192.168.69.178,user,130,0,1,1
192.168.246.101,admin,1,0,10,0
192.168.133.108,guest,169,0,5,1
192.168.245.53,test,2,0,30,0
192.168.225.250,user,189,0,10,1
192.168.16.116,guest,3,0,10,0
192.168.178.6,test,69,0,10,1
192.168.127.220,admin,1,0,10,0
192.168.112.122,test,130,0,10,1
192.168.27.112,admin,73,0,1,1
192.168.200.115,test,0,1,1,0
192.168.180.79,user,3,1,5,0
192.168.65.235,admin,3,0,1,0
192.168.81.201,test,3,0,30,0
192.168.146.144,guest,65,0,5,1
192.168.233.12,admin,130,0,10,1
192.168.151.125,guest,3,0,5,0
192.168.60.119,user,3,1,10,0
192.168.128.206,guest,3,1,10,0
192.168.164.146,guest,157,0,5,1
192.168.66.16,user,31,0,5,1
192.168.128.98,admin,3,1,30,0
192.168.49.231,admin,3,1,30,0
192.168.106.50,test,1,0,1,0
192.168.33.147,admin,31,0,1,1
192.168.87.158,guest,3,1,5,0
192.168.110.117,guest,3,1,10,0
192.168.183.84,user,185,0,30,1
192.168.226.90,admin,1,0,1,0
192.168.30.106,test,2,1,30,0
192.168.14.220,test,1,1,30,0
192.168.19.101,admin,174,0,10,1
192.168.1.241,admin,1,1,10,0
192.168.179.18,test,2,0,30,0
192.168.171.82,admin,25,0,30,1
192.168.9.9,test,144,0,30,1
192.168.241.142,guest,142,0,30,1
192.168.127.16,user,2,1,10,0
192.168.71.83,test,3,1,5,0
192.168.139.58,test,3,0,1,0
192.168.193.98,user,161,0,10,1
192.168.156.226,guest,3,0,10,0
192.168.80.4,admin,45,0,1,1
192.168.131.83,admin,1,0,30,0
192.168.184.5,admin,1,0,5,0
192.168.159.95,user,126,0,30,1
192.168.255.61,admin,3,1,5,0
192.168.33.31,user,3,0,10,0
192.168.43.230,test,1,0,10,0
192.168.178.89,user,3,1,5,0
192.168.123.125,admin,3,1,10,0
192.168.153.70,test,57,0,5,1
192.168.210.237,admin,0,1,5,0
192.168.86.231,user,0,0,10,0
192.168.131.61,admin,1,0,30,0
192.168.219.86,user,2,1,10,0
192.168.41.133,test,3,0,30,0
192.168.69.142,guest,0,1,10,0
192.168.49.199,test,2,1,30,0
192.168.97.151,guest,3,0,1,0
192.168.31.194,guest,0,0,10,0
192.168.166.81,user,3,1,30,0
192.168.209.24,user,1,1,10,0
192.168.63.248,test,0,1,1,0
192.168.172.113,admin,2,0,5,0
192.168.180.239,admin,2,0,30,0
192.168.142.108,guest,0,1,30,0
192.168.72.88,admin,3,0,10,0
192.168.136.23,user,3,1,30,0
192.168.244.45,user,1,0,1,0
192.168.118.108,user,3,1,30,0
192.168.138.17,guest,72,0,1,1
192.168.87.222,admin,1,0,5,0
192.168.103.109,test,3,0,30,0
192.168.53.8,user,0,0,10,0
192.168.133.66,admin,2,1,1,0
192.168.35.22,user,121,0,10,1
192.168.229.155,user,2,1,1,0
192.168.64.70,test,101,0,5,1
192.168.45.130,test,2,0,30,0
192.168.45.192,test,0,1,30,0
192.168.114.132,admin,1,0,1,0
192.168.141.242,test,153,0,1,1
192.168.146.208,user,0,1,1,0
192.168.230.101,guest,0,0,10,0
192.168.159.49,guest,50,0,30,1
192.168.59.64,test,115,0,5,1
192.168.202.225,admin,0,1,1,0
192.168.118.67,test,1,1,10,0
192.168.226.174,admin,142,0,5,1
192.168.108.137,guest,3,1,1,0
192.168.69.233,test,135,0,5,1
192.168.83.178,guest,2,1,5,0
192.168.111.37,guest,181,0,1,1
192.168.77.230,admin,69,0,1,1
192.168.36.129,test,126,0,5,1
192.168.1.131,test,105,0,1,1
192.168.225.90,user,2,1,10,0
192.168.241.44,admin,2,1,5,0
192.168.36.223,user,1,1,30,0
192.168.184.29,guest,3,1,1,0
192.168.247.46,admin,1,0,10,0
192.168.237.19,user,0,1,1,0
192.168.139.190,user,3,0,5,0
192.168.127.178,guest,1,1,10,0
192.168.201.129,admin,95,0,30,1
192.168.45.44,guest,0,1,1,0
192.168.118.172,guest,51,0,30,1
192.168.152.112,user,119,0,5,1
192.168.81.49,admin,2,0,1,0
192.168.109.1,guest,1,0,30,0
192.168.32.105,test,1,1,10,0
192.168.191.237,user,3,1,1,0
192.168.23.197,guest,0,0,10,0
192.168.223.25,guest,3,0,10,0
192.168.47.210,guest,1,1,1,0
192.168.90.247,test,2,1,10,0
192.168.137.22,admin,109,0,30,1
192.168.140.237,admin,123,0,30,1
192.168.232.63,guest,0,0,1,0
192.168.191.20,user,77,0,5,1
192.168.163.194,user,3,0,1,0
192.168.54.166,guest,2,0,5,0
192.168.14.233,user,2,1,1,0
192.168.57.3,test,50,0,5,1
192.168.248.148,admin,0,0,30,0
192.168.116.46,test,2,1,10,0
192.168.30.220,admin,3,0,1,0
192.168.104.227,guest,2,1,1,0
192.168.210.155,admin,115,0,30,1
192.168.102.147,guest,71,0,5,1
192.168.194.140,test,1,1,10,0
192.168.59.106,guest,91,0,10,1
192.168.173.252,test,0,0,30,0
192.168.239.15,guest,1,0,5,0
192.168.81.34,user,2,1,1,0
192.168.33.97,admin,141,0,1,1
192.168.79.227,test,143,0,10,1
192.168.39.253,user,1,1,30,0
192.168.81.46,admin,114,0,5,1
192.168.161.192,test,1,1,5,0
192.168.127.130,guest,2,1,10,0
192.168.54.41,admin,1,0,30,0
192.168.1.169,test,2,1,5,0
192.168.87.2,admin,1,0,30,0
192.168.186.220,guest,166,0,5,1
192.168.110.158,admin,2,0,10,0
192.168.99.33,user,1,0,1,0
192.168.74.199,user,134,0,5,1
192.168.185.234,admin,3,0,1,0
192.168.49.107,test,3,0,1,0
192.168.207.9,guest,3,1,30,0
192.168.161.232,user,3,1,30,0
192.168.78.251,guest,0,1,5,0
192.168.188.210,guest,1,1,10,0
192.168.11.222,admin,3,1,5,0
192.168.180.79,user,1,1,30,0
192.168.216.100,admin,2,1,10,0
192.168.195.28,guest,0,0,5,0
192.168.134.93,guest,0,0,1,0
192.168.81.117,test,3,0,30,0
192.168.113.249,admin,0,0,30,0
192.168.90.167,user,2,0,10,0
192.168.71.226,guest,3,1,10,0
192.168.193.154,admin,3,1,10,0
192.168.194.109,guest,3,1,10,0
192.168.30.166,user,0,0,5,0
192.168.41.118,test,1,0,10,0
192.168.54.109,guest,0,1,10,0
192.168.189.165,test,1,1,5,0
192.168.251.62,user,2,1,5,0
192.168.37.52,guest,188,0,10,1
192.168.70.116,test,2,1,10,0
192.168.170.233,guest,2,1,10,0
192.168.225.191,test,2,0,30,0
192.168.73.63,guest,0,1,1,0
192.168.243.227,guest,2,0,5,0
192.168.112.204,admin,53,0,1,1
192.168.154.81,admin,178,0,5,1
192.168.172.64,user,3,0,5,0
192.168.196.189,user,3,1,10,0
192.168.24.64,user,36,0,10,1
192.168.69.78,user,3,1,5,0
192.168.217.108,test,1,0,1,0
192.168.246.7,admin,1,1,30,0
192.168.238.204,guest,190,0,5,1
192.168.227.5,user,2,1,1,0
192.168.210.215,user,3,0,5,0
192.168.61.114,user,2,1,5,0
192.168.212.229,user,2,0,5,0
192.168.115.216,user,0,0,1,0
192.168.188.86,user,0,0,5,0
192.168.192.204,guest,3,1,1,0
192.168.42.153,guest,38,0,10,1
192.168.101.181,user,0,1,30,0
192.168.27.147,guest,152,0,10,1
192.168.181.185,admin,175,0,10,1
192.168.92.199,guest,2,0,30,0
192.168.233.211,test,104,0,10,1
192.168.217.7,test,88,0,5,1
192.168.142.10,user,1,0,10,0
192.168.171.202,test,105,0,10,1
192.168.121.98,admin,1,1,30,0
192.168.165.108,test,2,0,30,0
192.168.238.48,guest,3,0,5,0
192.168.20.204,user,2,0,10,0
192.168.124.147,admin,2,0,30,0
192.168.27.8,user,62,0,5,1
192.168.245.237,admin,3,1,1,0
192.168.231.7,guest,3,1,1,0
192.168.40.35,user,2,0,30,0
192.168.237.68,user,3,1,10,0
192.168.209.19,test,1,0,30,0
192.168.248.192,test,2,1,5,0
192.168.93.125,guest,2,0,1,0
192.168.189.68,test,35,0,10,1
192.168.199.91,test,1,0,30,0
192.168.48.232,guest,1,1,1,0
192.168.84.34,admin,177,0,5,1
192.168.183.220,admin,1,0,1,0
192.168.103.129,guest,0,1,10,0
192.168.21.187,guest,1,0,10,0
192.168.36.226,admin,34,0,10,1
192.168.147.73,guest,3,1,10,0
192.168.41.161,guest,155,0,10,1
192.168.199.233,user,3,0,10,0
192.168.36.237,test,171,0,30,1
192.168.65.138,test,2,0,30,0
192.168.231.196,admin,176,0,5,1
192.168.41.138,admin,194,0,5,1
192.168.176.75,user,2,1,5,0
192.168.164.27,user,1,1,5,0
192.168.0.44,guest,53,0,30,1
192.168.231.8,admin,3,1,30,0
192.168.206.148,admin,69,0,10,1
192.168.110.120,guest,177,0,5,1
192.168.82.160,admin,1,1,30,0
192.168.83.218,guest,164,0,1,1
192.168.221.65,user,3,1,1,0
192.168.180.53,guest,1,0,1,0
192.168.98.8,guest,3,0,5,0
192.168.186.22,user,35,0,1,1
192.168.223.25,admin,1,1,1,0
192.168.109.217,admin,3,0,10,0
192.168.37.212,guest,0,1,5,0
192.168.201.79,test,2,1,5,0
192.168.88.235,admin,2,0,10,0
192.168.43.236,user,2,0,30,0
192.168.222.80,admin,2,1,30,0
192.168.169.186,test,0,0,1,0
192.168.88.238,guest,172,0,5,1
192.168.210.53,user,103,0,1,1
192.168.119.116,user,3,1,1,0
192.168.8.91,user,0,0,5,0
192.168.58.246,user,80,0,10,1
192.168.201.251,user,1,0,5,0
192.168.193.12,user,86,0,10,1
192.168.210.67,test,0,1,1,0
192.168.239.22,admin,0,0,5,0
192.168.39.124,test,0,1,10,0
192.168.25.92,test,3,0,5,0
192.168.26.237,test,0,1,30,0
192.168.248.170,user,0,1,30,0
192.168.196.114,test,134,0,1,1
192.168.245.42,test,1,1,30,0
192.168.229.36,user,2,0,5,0
192.168.169.74,user,3,0,1,0
192.168.228.250,guest,2,1,5,0
192.168.40.124,user,75,0,30,1
192.168.203.195,test,3,1,1,0
192.168.62.131,test,1,0,5,0
192.168.54.210,test,1,1,10,0
192.168.57.49,guest,3,1,1,0
192.168.186.79,user,3,1,5,0
192.168.27.78,admin,101,0,5,1
192.168.187.48,guest,0,1,5,0
192.168.184.136,test,100,0,1,1
192.168.132.63,guest,179,0,10,1
192.168.222.46,admin,2,0,1,0
192.168.220.30,test,2,1,10,0
192.168.59.240,guest,0,1,10,0
192.168.75.111,admin,63,0,10,1
192.168.154.199,guest,2,0,30,0
192.168.145.230,test,139,0,1,1
192.168.192.92,guest,155,0,1,1
192.168.57.30,admin,0,1,10,0
192.168.157.191,test,1,0,1,0
192.168.167.14,admin,2,0,10,0
192.168.8.36,test,1,0,5,0
192.168.48.22,guest,2,1,1,0
192.168.80.145,test,2,0,1,0
192.168.133.31,admin,2,0,1,0
192.168.96.51,user,2,0,30,0
192.168.136.149,user,3,0,30,0
192.168.202.80,test,3,0,10,0
192.168.43.146,test,3,1,1,0
192.168.238.7,user,3,0,30,0
192.168.242.159,guest,1,0,5,0
192.168.123.160,user,3,1,10,0
192.168.43.40,user,1,0,30,0
192.168.81.38,test,0,0,30,0
192.168.125.149,user,32,0,10,1
192.168.155.120,admin,3,0,5,0
192.168.44.180,test,0,1,30,0
192.168.82.219,test,152,0,10,1
192.168.46.198,user,1,0,1,0
192.168.152.212,test,2,1,30,0
192.168.130.138,test,3,1,1,0
192.168.133.72,guest,0,1,30,0
192.168.105.168,user,2,0,5,0
192.168.10.118,guest,120,0,30,1
192.168.108.118,test,0,0,10,0
192.168.125.11,guest,42,0,30,1
192.168.59.73,admin,3,0,30,0
192.168.246.142,guest,49,0,30,1
192.168.105.39,test,1,0,10,0
192.168.5.72,guest,86,0,10,1
192.168.202.50,test,3,1,10,0
192.168.108.134,user,2,1,5,0
192.168.193.210,admin,0,1,5,0
192.168.181.95,guest,95,0,10,1
192.168.115.172,admin,115,0,10,1
192.168.160.117,test,172,0,10,1
192.168.158.16,guest,44,0,10,1
192.168.113.233,admin,0,1,30,0
192.168.227.16,user,187,0,30,1
192.168.142.231,admin,3,0,5,0
192.168.93.90,admin,3,1,30,0
192.168.153.102,guest,2,0,1,0
192.168.124.65,user,0,0,1,0
192.168.136.52,test,3,1,1,0
192.168.89.115,guest,0,1,30,0
192.168.201.133,admin,3,0,1,0
192.168.251.157,user,1,0,30,0
192.168.224.192,test,2,1,30,0
192.168.154.47,guest,3,0,30,0
192.168.94.102,test,49,0,10,1
192.168.129.110,user,84,0,1,1
192.168.161.251,admin,0,1,1,0
192.168.206.216,guest,1,0,10,0
192.168.29.187,test,2,0,1,0
192.168.142.175,test,3,1,5,0
192.168.57.91,guest,3,1,30,0
192.168.215.38,admin,3,1,1,0
192.168.137.212,test,86,0,1,1
192.168.192.186,test,78,0,1,1
192.168.43.187,user,140,0,5,1
192.168.88.55,user,37,0,10,1
192.168.207.56,admin,135,0,1,1
192.168.87.239,admin,178,0,10,1
192.168.214.254,admin,3,1,10,0
192.168.69.232,test,1,1,1,0
192.168.179.109,admin,1,1,5,0
192.168.95.67,test,2,0,10,0
192.168.218.56,user,2,0,10,0
192.168.86.156,user,1,1,1,0
192.168.71.79,test,3,0,1,0
192.168.178.144,guest,0,1,30,0
192.168.55.249,user,3,1,30,0
192.168.247.143,test,3,0,10,0
192.168.225.93,guest,3,0,10,0
192.168.82.195,guest,153,0,1,1
192.168.67.70,guest,192,0,1,1
192.168.44.204,user,1,1,30,0
192.168.9.8,guest,93,0,1,1
192.168.244.60,test,1,1,30,0
192.168.173.123,user,0,1,1,0
192.168.176.23,admin,2,1,30,0
192.168.65.37,admin,1,1,5,0
192.168.38.115,guest,133,0,10,1
192.168.171.171,test,198,0,1,1
192.168.130.52,test,99,0,1,1
192.168.221.231,admin,3,0,10,0
192.168.243.22,guest,3,1,1,0
192.168.129.235,admin,1,0,1,0
192.168.56.98,test,2,1,1,0
192.168.64.30,user,0,0,10,0
192.168.174.141,test,38,0,1,1
192.168.196.189,user,0,1,1,0
192.168.227.227,guest,1,0,5,0
192.168.254.159,guest,3,0,10,0
192.168.113.92,test,173,0,1,1
192.168.130.103,guest,3,1,10,0
192.168.174.240,guest,187,0,5,1
192.168.137.98,guest,2,0,10,0
192.168.253.209,guest,117,0,10,1
192.168.164.109,user,2,0,5,0
192.168.14.68,test,3,1,10,0
192.168.22.210,user,1,0,1,0
192.168.73.77,test,2,1,30,0
192.168.126.166,user,2,0,10,0
192.168.93.100,guest,1,0,1,0
192.168.23.170,guest,0,0,1,0
192.168.141.91,guest,100,0,10,1
192.168.138.246,guest,2,1,10,0
192.168.114.110,guest,1,0,30,0
192.168.174.164,guest,0,0,30,0
192.168.138.169,guest,3,1,30,0
192.168.252.116,admin,1,1,30,0
192.168.0.150,admin,3,1,1,0
192.168.238.192,admin,69,0,5,1
192.168.196.100,test,2,1,1,0
192.168.29.182,user,1,1,10,0
192.168.235.79,test,1,1,10,0
192.168.224.204,guest,3,1,5,0
192.168.231.106,admin,196,0,5,1
192.168.98.92,user,138,0,1,1
192.168.183.11,user,0,0,1,0
192.168.177.133,user,1,1,10,0
192.168.196.38,test,0,0,30,0
192.168.145.136,user,2,0,30,0
192.168.67.61,test,3,1,1,0
192.168.19.15,test,3,0,30,0
192.168.233.133,user,2,1,10,0
192.168.148.188,test,3,0,1,0
192.168.40.93,guest,3,1,30,0
192.168.9.196,user,119,0,10,1
192.168.121.146,guest,2,0,1,0
192.168.170.142,test,1,1,30,0
192.168.194.91,user,36,0,10,1
192.168.42.116,admin,2,0,5,0
192.168.88.9,guest,142,0,30,1
192.168.89.145,test,3,0,5,0
192.168.146.17,admin,42,0,30,1
192.168.150.238,admin,0,0,10,0
192.168.21.199,guest,2,0,1,0
192.168.71.69,user,1,0,5,0
192.168.221.66,test,56,0,10,1
192.168.98.154,user,0,0,30,0
192.168.169.132,user,3,1,5,0
192.168.238.220,test,0,0,30,0
192.168.209.144,test,0,0,10,0
192.168.220.133,user,75,0,10,1
192.168.224.207,test,0,1,30,0
192.168.228.214,test,0,1,10,0
192.168.210.234,guest,3,1,5,0
192.168.169.54,guest,120,0,30,1
192.168.64.178,admin,3,1,5,0
192.168.51.74,admin,3,1,1,0
192.168.93.32,admin,135,0,1,1
192.168.111.45,user,1,1,5,0
192.168.112.208,admin,3,0,10,0
192.168.67.145,guest,85,0,10,1
192.168.196.77,user,1,0,5,0
192.168.252.34,admin,0,1,1,0
192.168.138.222,guest,20,0,30,1
192.168.10.1,guest,1,0,1,0
192.168.234.219,test,0,0,1,0
192.168.157.2,user,3,1,1,0
192.168.92.87,test,3,0,10,0
192.168.12.142,test,2,0,10,0
192.168.120.182,guest,105,0,5,1
192.168.177.73,test,3,1,5,0
192.168.218.225,guest,0,0,5,0
